ID,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29574.0,64.0,,236341.0, 5th-6th,3.0,, Other-service, Not-in-family, Black, Female,0.0,0.0,16.0, United-States, <=50K
29575.0,66.0, Local-gov,179285.0, HS-grad,, Married-civ-spouse, Exec-managerial, Husband, White,,,0.0,20.0, United-States, <=50K
29576.0,34.0,,30433.0, Bachelors,13.0, Never-married, Sales,, White,,0.0,,35.0, United-States,
29577.0,45.0,,102771.0, Bachelors,13.0,,,, White,,,0.0,40.0, United-States, >50K
,42.0, Self-emp-not-inc,, HS-grad,9.0, Divorced,,, White, Male,0.0,,40.0, United-States,
29579.0,,,108116.0, Bachelors,13.0,, Exec-managerial, Husband, White,,0.0,1902.0,60.0, United-States,
29580.0,26.0, Private,,,6.0,, Adm-clerical,,,,0.0,,20.0, United-States,
29581.0,27.0,,, Assoc-voc,11.0, Never-married, Craft-repair, Other-relative, White,,0.0,0.0,40.0, United-States, <=50K
29582.0,21.0, Private,276709.0, Some-college,10.0, Never-married,, Other-relative, White, Female,0.0,0.0,40.0, United-States,
29583.0,23.0,,238087.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
29584.0,47.0, Private,84790.0,,10.0,,, Husband,,,0.0,,40.0, United-States,
,20.0,,37482.0, Some-college,, Never-married, Adm-clerical, Own-child, White, Female,0.0,,40.0, United-States,
,46.0,,178686.0, Bachelors,13.0,,, Husband, White, Male,0.0,0.0,38.0, United-States,
29587.0,35.0, ?,153926.0, HS-grad,, Married-civ-spouse, ?, Wife, Black, Female,,,40.0, United-States,
29588.0,55.0, Private,,,13.0,, Exec-managerial, Husband, White, Male,0.0,,40.0, United-States, >50K
29589.0,28.0,,,,10.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,24.0, United-States,
,21.0,,108687.0, Some-college,10.0, Never-married,, Own-child, White, Female,,,40.0, United-States,
,,,365739.0,,9.0,, Machine-op-inspct, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
29592.0,29.0, Private,195284.0,,16.0, Divorced,,,,,0.0,0.0,60.0, United-States, >50K
,38.0, Private,125933.0, Bachelors,13.0,, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, ?, >50K
29594.0,37.0,,, Bachelors,13.0,, Exec-managerial, Husband, White,,0.0,0.0,50.0, United-States,
29595.0,81.0, Self-emp-not-inc,193237.0,,, Widowed,, Other-relative, White, Male,0.0,0.0,45.0, Mexico,
29596.0,41.0, Private,, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White,,,,40.0, United-States, <=50K
29597.0,29.0, Private,, Bachelors,13.0, Never-married,, Own-child, White, Female,,,40.0, United-States, <=50K
29598.0,30.0,,189265.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,,0.0,40.0, United-States, <=50K
29599.0,25.0,,,,9.0, Never-married, Adm-clerical, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
,42.0,,, HS-grad,9.0, Never-married, Adm-clerical,, White, Female,0.0,,40.0, United-States, <=50K
29601.0,30.0,,374454.0, HS-grad,9.0, Divorced,, Own-child, Black,,,,40.0, United-States,
,, ?,160654.0,,9.0, Married-civ-spouse,, Husband, White,,0.0,,20.0, United-States,
29603.0,18.0, Private,122775.0, HS-grad,9.0, Never-married, Other-service, Own-child, White,,,0.0,35.0, United-States,
29604.0,26.0, Private,214413.0, 11th,,, Machine-op-inspct,, White, Male,6497.0,0.0,48.0, United-States, <=50K
29605.0,30.0, Private,329425.0, Some-college,10.0, Never-married, Protective-serv, Own-child, White,,0.0,0.0,48.0, United-States,
,61.0,,178312.0, Assoc-acdm,12.0, Married-civ-spouse,,, White, Male,,,42.0, United-States,
29607.0,21.0,,241951.0, HS-grad,, Never-married,,, White,,0.0,0.0,45.0, United-States,
29608.0,53.0, Private,130143.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White,,0.0,0.0,48.0, United-States,
29609.0,41.0,,114580.0, Prof-school,, Married-civ-spouse,, Wife, White,,,,55.0, United-States, >50K
29610.0,43.0, Self-emp-inc,130126.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,45.0, United-States, >50K
29611.0,60.0,,,,4.0, Separated,, Unmarried, Black,,0.0,0.0,15.0, United-States, <=50K
29612.0,47.0, Private,163814.0, 10th,6.0,,, Husband, White, Male,,,40.0, United-States,
29613.0,48.0,,69586.0,,10.0, Divorced, Adm-clerical, Not-in-family, Black,,0.0,0.0,40.0, United-States,
29614.0,32.0,,,,13.0, Never-married,,, White,,,0.0,40.0, United-States, <=50K
29615.0,25.0,,,,14.0, Never-married,, Not-in-family,, Female,0.0,,35.0, Canada, <=50K
,31.0, Private,243165.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Male,,0.0,40.0, United-States, <=50K
,,,, Masters,14.0, Never-married,,, White,,0.0,0.0,30.0, United-States, <=50K
29618.0,27.0, Self-emp-not-inc,65308.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing,, White, Male,0.0,0.0,50.0, United-States, <=50K
29619.0,,,408531.0, HS-grad,9.0, Divorced,, Unmarried, White, Female,0.0,0.0,40.0, United-States,
29620.0,44.0,,235786.0,,10.0,,, Husband, White,,7298.0,,45.0, United-States, >50K
,37.0, Private,314963.0, Some-college,10.0,,, Husband, White,,,0.0,40.0, United-States,
29622.0,34.0, Private,81206.0, HS-grad,, Divorced, Handlers-cleaners, Not-in-family, Black,,0.0,0.0,40.0, United-States, <=50K
29623.0,51.0, Federal-gov,293196.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States,
,51.0,,95329.0,,14.0,, Protective-serv, Unmarried, White,,0.0,,40.0, United-States, <=50K
,25.0,,45474.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,
,, Private,,,13.0, Never-married, Other-service, Not-in-family, Black,,0.0,,24.0, Jamaica,
29627.0,29.0, Federal-gov,116394.0,,13.0, Married-AF-spouse, Prof-specialty, Husband, White, Male,0.0,,50.0, United-States,
29628.0,36.0,,34180.0, HS-grad,9.0,, Farming-fishing,, White,,0.0,0.0,70.0, United-States, >50K
29629.0,55.0,,327589.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,,,40.0, United-States, <=50K
,39.0, Private,, Bachelors,, Divorced, Sales, Unmarried, White,,0.0,0.0,40.0, United-States, <=50K
29631.0,31.0, Private,32550.0,,, Divorced, Handlers-cleaners,, White,,,,40.0, United-States,
,, Private,173858.0,,15.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India,
29633.0,51.0,,,,11.0,,, Own-child, White, Female,,0.0,40.0, United-States, <=50K
29634.0,30.0,,139012.0,,11.0, Never-married,, Other-relative, Asian-Pac-Islander, Male,2463.0,,40.0, Vietnam,
29635.0,62.0, Private,174711.0, HS-grad,9.0, Never-married,, Not-in-family, White, Female,0.0,0.0,32.0, United-States, <=50K
29636.0,37.0,,171150.0,,13.0,, Sales, Husband,,,99999.0,,60.0, United-States, >50K
29637.0,30.0, Self-emp-inc,77689.0, Bachelors,13.0, Married-civ-spouse,,, White, Male,7688.0,,50.0, United-States, >50K
29638.0,27.0,,193898.0,,13.0,,, Not-in-family, White, Male,0.0,0.0,52.0, United-States,
,32.0, Private,195000.0, Bachelors,13.0, Married-civ-spouse,, Husband, White,,,,45.0, United-States, >50K
,23.0, Private,303121.0, Some-college,10.0, Never-married,, Own-child, White,,,,30.0, United-States,
29641.0,35.0, Self-emp-not-inc,,,5.0,,, Husband, White, Male,0.0,0.0,50.0, United-States,
29642.0,46.0, Private,158656.0,,12.0,, Prof-specialty, Unmarried, White, Female,,0.0,36.0, United-States,
,45.0, Self-emp-inc,204196.0,,13.0, Divorced,, Unmarried, White, Male,0.0,0.0,50.0, United-States,
29644.0,27.0, Private,183802.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,,,40.0, United-States, <=50K
29645.0,46.0,,148995.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband,, Male,0.0,0.0,40.0, United-States, >50K
29646.0,22.0, Private,,,7.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,20.0, United-States,
29647.0,37.0, State-gov,173780.0, Some-college,10.0, Divorced, Prof-specialty,, White,,0.0,0.0,30.0, United-States,
29648.0,42.0,,251239.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0.0,,40.0, Puerto-Rico,
29649.0,45.0, Private,112761.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States,
,33.0,,425785.0, Assoc-voc,11.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States,
29651.0,46.0, Private,197731.0,,11.0, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,,0.0,40.0, United-States,
,24.0, Private,119156.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White,,,0.0,50.0, United-States, <=50K
29653.0,56.0,,, HS-grad,9.0, Separated,, Not-in-family, White,,,0.0,40.0, United-States,
,34.0, Private,185556.0, Some-college,, Never-married,, Not-in-family, White, Female,,0.0,12.0, United-States, >50K
,50.0, Private,109277.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,,40.0, United-States,
29656.0,, Self-emp-inc,36020.0, Bachelors,13.0, Married-civ-spouse,,, White,,0.0,0.0,50.0, United-States, >50K
,45.0, Private,45857.0, 11th,7.0, Married-civ-spouse, Other-service, Wife, White,,0.0,0.0,36.0, United-States, <=50K
29658.0,55.0, Private,184882.0, Assoc-voc,, Married-civ-spouse, Transport-moving, Husband, White, Male,5178.0,,50.0, United-States, >50K
29659.0,41.0, State-gov,342834.0, Some-college,10.0,,,, White,,0.0,,40.0, United-States, <=50K
29660.0,66.0, Private,234743.0,,10.0,,, Husband, White,,,0.0,24.0, United-States,
,29.0,,, Some-college,10.0, Never-married, Prof-specialty,, White, Female,,1408.0,40.0, United-States,
29662.0,37.0,,, Some-college,10.0, Married-civ-spouse, Tech-support,, White,,5013.0,,40.0, United-States,
29663.0,63.0,,257876.0, Prof-school,15.0,,, Husband, White, Male,0.0,,40.0, United-States, <=50K
29664.0,61.0, Private,86067.0, Assoc-acdm,12.0,, Sales,,,,15024.0,,40.0, United-States, >50K
29665.0,64.0, Private,66634.0, Bachelors,13.0, Divorced,,, White, Male,,0.0,50.0, United-States, >50K
29666.0,35.0,,, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,,,35.0, United-States, <=50K
29667.0,22.0, Private,, Some-college,10.0, Never-married,, Own-child,, Female,0.0,,40.0, United-States, <=50K
,58.0, Private,407138.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2936.0,,50.0, Mexico, <=50K
29669.0,58.0, Private,31732.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,
,24.0,,, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,,0.0,48.0, United-States,
,34.0, Private,100593.0, Some-college,10.0,, Prof-specialty, Unmarried, White, Female,0.0,0.0,6.0, United-States, <=50K
29672.0,33.0,,162623.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White,,,0.0,50.0, United-States,
29673.0,33.0, Self-emp-not-inc,80933.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White,,0.0,0.0,60.0, United-States, <=50K
29674.0,17.0,,47425.0,,7.0,, Other-service, Own-child, White,,0.0,0.0,15.0, United-States, <=50K
29675.0,27.0,,107812.0, Bachelors,13.0, Married-civ-spouse, Sales, Other-relative, White,,0.0,0.0,40.0, United-States,
,20.0,,104443.0, Some-college,10.0, Never-married,, Own-child,, Female,0.0,0.0,20.0, United-States, <=50K
,,,, Bachelors,13.0, Divorced, Prof-specialty, Unmarried,,,0.0,,40.0, United-States, >50K
,30.0,,209691.0,,4.0, Divorced, Transport-moving, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
,22.0, Private,314525.0, Bachelors,13.0, Never-married, Prof-specialty,, White,,,,40.0, United-States, <=50K
29680.0,20.0, Private,190772.0, Assoc-acdm,12.0, Never-married,, Not-in-family, White, Female,0.0,0.0,40.0, United-States,
,,,199298.0, 5th-6th,3.0, Divorced, Other-service, Not-in-family,, Female,0.0,0.0,, ?,
,49.0,,187370.0,,14.0, Married-civ-spouse, Exec-managerial,, White,,15024.0,,50.0, United-States,
29683.0,38.0,,, Bachelors,,, Other-service, Not-in-family, Black, Female,0.0,0.0,60.0, ?, <=50K
29684.0,46.0, Federal-gov,219293.0, HS-grad,9.0, Married-civ-spouse,, Husband, Black,,,0.0,80.0, United-States, >50K
29685.0,17.0,,136363.0,,, Never-married,, Own-child, White, Male,0.0,,20.0, United-States,
29686.0,45.0,,, 1st-4th,2.0,, Machine-op-inspct, Husband, White, Male,0.0,,40.0, Mexico, <=50K
29687.0,, Private,207611.0,,13.0,, Exec-managerial,, White, Female,0.0,0.0,40.0, United-States, <=50K
29688.0,45.0,,, Assoc-voc,11.0,, Sales, Unmarried, White,,,,30.0, United-States, <=50K
,26.0, Self-emp-inc,187652.0, HS-grad,9.0,, Exec-managerial, Not-in-family, White,,0.0,0.0,78.0, United-States, >50K
29690.0,23.0, Private,188545.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Female,,1974.0,20.0, United-States, <=50K
29691.0,44.0,,58124.0, Bachelors,13.0,,, Unmarried, White, Male,,,45.0, United-States,
29692.0,36.0,,321733.0, Bachelors,13.0, Divorced,, Not-in-family, White,,0.0,1741.0,40.0, United-States,
,35.0, Private,206253.0,,5.0, Never-married,, Not-in-family, White,,0.0,,40.0, United-States, <=50K
29694.0,24.0, ?,152140.0,,9.0,, ?, Wife, White, Female,0.0,,, United-States, <=50K
,56.0, Private,76281.0,,13.0, Married-spouse-absent,,, White,,0.0,,40.0, United-States,
29696.0,47.0, Private,606752.0, Masters,14.0, Divorced,, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
29697.0,32.0,,, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, United-States,
29698.0,29.0,,114158.0, Bachelors,, Never-married, Exec-managerial, Own-child, White,,3325.0,,10.0, United-States, <=50K
29699.0,55.0,,227203.0, Assoc-acdm,12.0, Married-spouse-absent,,, White, Female,0.0,0.0,5.0, United-States,
29700.0,35.0, Self-emp-inc,, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White,,0.0,0.0,50.0, United-States,
,37.0, Private,34146.0, HS-grad,9.0,, Craft-repair, Husband, White, Male,0.0,0.0,68.0, United-States,
,36.0, Self-emp-not-inc,34378.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,3908.0,,75.0, United-States,
29703.0,33.0,,141490.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,,,45.0, United-States, <=50K
,34.0,,199227.0, HS-grad,, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
29705.0,24.0,,, Some-college,10.0,, Handlers-cleaners,, White,,,0.0,40.0, United-States,
29706.0,25.0,,231357.0, HS-grad,, Never-married,, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
29707.0,31.0,,113530.0,,9.0, Never-married,,, White, Male,0.0,0.0,45.0, United-States, <=50K
,38.0, Private,, Assoc-voc,11.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States,
29709.0,30.0, Private,36383.0,,13.0, Married-civ-spouse,, Husband, White, Male,0.0,,40.0, Mexico,
29710.0,35.0, Private,320305.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,0.0,,32.0, United-States, <=50K
29711.0,67.0, ?,201657.0,,13.0, Divorced, ?, Not-in-family, White, Female,,,60.0, United-States, <=50K
,34.0, Private,48935.0,,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
29713.0,46.0,,101455.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
29714.0,19.0,,243960.0, Some-college,10.0, Never-married,, Own-child, White, Female,0.0,,16.0, United-States, <=50K
29715.0,26.0, Private,,,12.0, Never-married,, Own-child, Black,,0.0,0.0,15.0, United-States, <=50K
29716.0,,,315287.0, Some-college,10.0,, Prof-specialty, Not-in-family, Black,,0.0,0.0,40.0, United-States, <=50K
29717.0,47.0, Private,, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,,40.0, United-States, <=50K
29718.0,49.0,,, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,,,40.0, Italy,
29719.0,, Self-emp-not-inc,170979.0,,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40.0, United-States,
29720.0,44.0, Private,210525.0,,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,,40.0, United-States, >50K
,30.0,,195488.0, HS-grad,9.0, Never-married, Priv-house-serv, Own-child, White, Female,0.0,,40.0, Guatemala,
29722.0,18.0, Private,152246.0, Some-college,10.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,,16.0, United-States, <=50K
29723.0,60.0,,187794.0,,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3103.0,0.0,60.0, United-States,
29724.0,44.0,,,,14.0, Never-married,, Not-in-family, White, Male,14084.0,,56.0, United-States, >50K
,81.0,,, Prof-school,15.0, Married-civ-spouse, ?,, White,,0.0,0.0,24.0, United-States,
29726.0,43.0, State-gov,254817.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
29727.0,35.0,,41777.0,,8.0, Never-married,, Not-in-family, White, Male,,,20.0, United-States,
29728.0,58.0, Self-emp-not-inc,234841.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White,,0.0,0.0,72.0, United-States,
,32.0,,,,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K
,40.0,,115331.0,,9.0, Married-civ-spouse, Transport-moving, Husband, White,,,0.0,35.0, United-States,
29731.0,32.0,,63564.0,,9.0, Never-married,, Own-child, Black,,0.0,,40.0, United-States,
29732.0,21.0,,132053.0, Some-college,, Never-married, Adm-clerical, Own-child, White,,0.0,1721.0,35.0, United-States,
29733.0,44.0, Private,370502.0, HS-grad,, Married-civ-spouse, Other-service,, White, Male,0.0,,25.0, Mexico, <=50K
,33.0, Private,59083.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical,, White, Male,,1902.0,45.0, United-States, >50K
29735.0,25.0,,, Some-college,10.0, Never-married,, Own-child, White, Female,,0.0,40.0, United-States, <=50K
,42.0,,, HS-grad,9.0,, Machine-op-inspct, Not-in-family,, Male,0.0,,40.0, United-States,
,27.0, Private,176683.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,,40.0, United-States, <=50K
29738.0,62.0,,144116.0, 10th,6.0, Married-civ-spouse,, Husband,, Male,0.0,,40.0, United-States, <=50K
,31.0,,209213.0,,9.0, Never-married, Sales, Not-in-family, Black, Male,0.0,0.0,40.0, ?,
,33.0,,150657.0, Bachelors,13.0, Never-married,, Other-relative, Black, Female,0.0,0.0,40.0, United-States,
,50.0,,124793.0, Some-college,10.0, Married-civ-spouse, Craft-repair,, White, Male,,0.0,55.0, United-States, <=50K
29742.0,50.0, Private,22211.0,,, Married-civ-spouse,, Husband, White,,7688.0,,50.0, United-States, >50K
,46.0, Private,270565.0, Assoc-voc,11.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
,22.0,,38251.0, Assoc-acdm,12.0, Never-married,, Unmarried, White, Female,0.0,,35.0, United-States, <=50K
29745.0,66.0, State-gov,162945.0,,15.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,,0.0,55.0, United-States,
29746.0,52.0, Private,195638.0,,9.0,,, Unmarried, White, Female,,0.0,45.0, United-States, <=50K
29747.0,57.0, Self-emp-not-inc,118806.0, 1st-4th,2.0, Widowed,, Other-relative, White, Female,0.0,,45.0, Columbia,
29748.0,41.0, Self-emp-not-inc,44006.0,,11.0, Divorced, Farming-fishing, Not-in-family,,,0.0,,40.0, United-States, <=50K
,42.0, Private,119679.0,,9.0, Married-civ-spouse,, Husband, White, Male,,1579.0,42.0, United-States,
29750.0,19.0, Private,333953.0, 12th,, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, United-States,
29751.0,45.0, Local-gov,172111.0,,13.0,, Exec-managerial,, Black,,0.0,0.0,60.0, United-States,
,51.0, Self-emp-not-inc,,,8.0, Married-civ-spouse, Other-service, Husband, White,,0.0,0.0,99.0, United-States,
,69.0,,,,12.0, Divorced, ?, Unmarried, White, Female,0.0,,1.0, United-States,
,45.0, Self-emp-not-inc,123681.0, Bachelors,13.0, Married-civ-spouse,,, White,,,,30.0, United-States, <=50K
29755.0,48.0, Private,317360.0, Some-college,, Divorced,, Not-in-family,, Female,,0.0,50.0, United-States, <=50K
,60.0,,, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White,,7298.0,,40.0, United-States,
29757.0,42.0,,135056.0, HS-grad,9.0, Never-married, Sales,, White, Female,,,40.0, United-States, <=50K
