age,education,sex,relationship,marital-status,income
68,7th-8th,Male,Husband,Married-civ-spouse,<=50K
62,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
43,Assoc-acdm,Male,Husband,Married-civ-spouse,<=50K
35,HS-grad,Male,Husband,Married-civ-spouse,<=50K
21,HS-grad,Female,Own-child,Never-married,<=50K
21,Some-college,Male,Own-child,Never-married,<=50K
41,Assoc-voc,Female,Unmarried,Divorced,<=50K
61,HS-grad,Male,Husband,Married-civ-spouse,<=50K
24,HS-grad,Male,Not-in-family,Never-married,<=50K
21,HS-grad,Male,Own-child,Never-married,<=50K
36,5th-6th,Male,Husband,Married-civ-spouse,<=50K
37,Assoc-voc,Female,Not-in-family,Never-married,<=50K
69,12th,Male,Husband,Married-civ-spouse,>50K
49,Some-college,Female,Not-in-family,Divorced,<=50K
55,HS-grad,Male,Husband,Married-civ-spouse,>50K
21,HS-grad,Male,Husband,Married-civ-spouse,<=50K
18,10th,Male,Own-child,Never-married,<=50K
26,HS-grad,Male,Not-in-family,Married-civ-spouse,<=50K
20,Some-college,Female,Own-child,Never-married,<=50K
46,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23,10th,Male,Not-in-family,Never-married,<=50K
48,HS-grad,Male,Husband,Married-civ-spouse,>50K
36,HS-grad,Male,Husband,Married-civ-spouse,>50K
42,Masters,Male,Not-in-family,Divorced,<=50K
41,Masters,Male,Husband,Married-civ-spouse,>50K
45,Assoc-acdm,Female,Unmarried,Widowed,<=50K
52,HS-grad,Male,Not-in-family,Divorced,<=50K
22,Bachelors,Female,Own-child,Never-married,<=50K
20,Some-college,Female,Not-in-family,Never-married,<=50K
27,HS-grad,Male,Not-in-family,Separated,<=50K
36,HS-grad,Male,Not-in-family,Divorced,<=50K
34,HS-grad,Male,Husband,Married-civ-spouse,<=50K
38,Masters,Male,Husband,Married-civ-spouse,>50K
20,Some-college,Female,Own-child,Never-married,<=50K
47,HS-grad,Female,Unmarried,Divorced,<=50K
21,HS-grad,Male,Husband,Married-civ-spouse,<=50K
33,HS-grad,Male,Not-in-family,Never-married,<=50K
31,Assoc-acdm,Male,Unmarried,Never-married,<=50K
61,12th,Male,Husband,Married-civ-spouse,<=50K
46,10th,Male,Husband,Married-civ-spouse,<=50K
55,Masters,Male,Husband,Married-civ-spouse,>50K
19,Some-college,Male,Own-child,Never-married,<=50K
39,HS-grad,Male,Husband,Married-civ-spouse,>50K
61,HS-grad,Male,Husband,Married-civ-spouse,<=50K
28,Some-college,Male,Husband,Married-civ-spouse,<=50K
28,10th,Male,Husband,Married-civ-spouse,<=50K
61,HS-grad,Male,Husband,Married-civ-spouse,>50K
61,HS-grad,Male,Husband,Married-civ-spouse,<=50K
54,Some-college,Male,Husband,Married-civ-spouse,<=50K
50,Some-college,Male,Husband,Married-civ-spouse,<=50K
37,Masters,Female,Wife,Married-civ-spouse,>50K
17,11th,Female,Own-child,Never-married,<=50K
56,HS-grad,Female,Wife,Married-civ-spouse,<=50K
31,Bachelors,Female,Not-in-family,Divorced,>50K
32,Bachelors,Female,Wife,Married-civ-spouse,>50K
28,11th,Female,Unmarried,Divorced,<=50K
34,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
33,10th,Female,Own-child,Never-married,<=50K
42,Assoc-voc,Female,Not-in-family,Divorced,<=50K
64,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
29,Some-college,Male,Husband,Married-civ-spouse,<=50K
41,5th-6th,Male,Husband,Married-civ-spouse,<=50K
45,Some-college,Male,Husband,Married-civ-spouse,<=50K
48,Masters,Male,Husband,Married-civ-spouse,>50K
44,Some-college,Female,Not-in-family,Separated,<=50K
34,Some-college,Male,Not-in-family,Never-married,<=50K
40,HS-grad,Male,Not-in-family,Never-married,<=50K
45,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23,Some-college,Female,Own-child,Never-married,<=50K
51,Bachelors,Male,Husband,Married-civ-spouse,>50K
24,HS-grad,Male,Husband,Married-civ-spouse,<=50K
57,Bachelors,Male,Unmarried,Widowed,>50K
23,Some-college,Female,Not-in-family,Never-married,<=50K
34,Some-college,Male,Husband,Married-civ-spouse,>50K
36,HS-grad,Male,Not-in-family,Divorced,<=50K
56,Prof-school,Male,Husband,Married-civ-spouse,>50K
42,HS-grad,Female,Unmarried,Divorced,<=50K
45,Bachelors,Male,Husband,Married-civ-spouse,<=50K
38,Bachelors,Male,Husband,Married-civ-spouse,>50K
29,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
54,Bachelors,Male,Not-in-family,Divorced,<=50K
40,HS-grad,Male,Husband,Married-civ-spouse,>50K
29,HS-grad,Male,Husband,Married-civ-spouse,<=50K
35,Bachelors,Male,Own-child,Never-married,<=50K
47,HS-grad,Female,Unmarried,Separated,<=50K
51,Assoc-voc,Female,Not-in-family,Never-married,<=50K
28,HS-grad,Male,Other-relative,Never-married,<=50K
58,HS-grad,Male,Husband,Married-civ-spouse,>50K
24,HS-grad,Female,Own-child,Never-married,<=50K
46,HS-grad,Male,Not-in-family,Divorced,<=50K
57,10th,Male,Husband,Married-civ-spouse,<=50K
22,HS-grad,Male,Other-relative,Never-married,<=50K
28,Bachelors,Male,Not-in-family,Never-married,<=50K
17,10th,Male,Own-child,Never-married,<=50K
23,HS-grad,Male,Own-child,Never-married,<=50K
19,HS-grad,Male,Not-in-family,Never-married,<=50K
66,HS-grad,Female,Unmarried,Widowed,<=50K
38,Some-college,Male,Husband,Married-civ-spouse,<=50K
39,Some-college,Female,Unmarried,Divorced,<=50K
39,12th,Male,Husband,Married-civ-spouse,<=50K
47,HS-grad,Male,Husband,Married-civ-spouse,>50K
39,HS-grad,Male,Own-child,Divorced,<=50K
22,Some-college,Male,Own-child,Never-married,<=50K
36,HS-grad,Male,Own-child,Never-married,<=50K
32,Some-college,Male,Husband,Married-civ-spouse,<=50K
29,HS-grad,Male,Not-in-family,Never-married,<=50K
43,Bachelors,Male,Not-in-family,Never-married,<=50K
51,HS-grad,Male,Husband,Married-civ-spouse,<=50K
42,5th-6th,Male,Husband,Married-civ-spouse,<=50K
32,12th,Female,Unmarried,Never-married,<=50K
34,Some-college,Male,Own-child,Never-married,<=50K
51,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
38,Bachelors,Male,Husband,Married-civ-spouse,<=50K
21,HS-grad,Male,Own-child,Never-married,<=50K
33,Bachelors,Female,Not-in-family,Never-married,<=50K
34,HS-grad,Male,Husband,Married-civ-spouse,<=50K
32,HS-grad,Male,Husband,Married-civ-spouse,<=50K
38,Assoc-voc,Male,Own-child,Never-married,<=50K
27,HS-grad,Male,Husband,Married-civ-spouse,>50K
35,Some-college,Male,Husband,Married-civ-spouse,>50K
29,Bachelors,Male,Not-in-family,Never-married,<=50K
40,HS-grad,Male,Husband,Married-civ-spouse,<=50K
46,7th-8th,Male,Husband,Married-civ-spouse,<=50K
37,HS-grad,Female,Unmarried,Never-married,<=50K
38,HS-grad,Male,Husband,Married-civ-spouse,<=50K
37,Some-college,Male,Husband,Married-civ-spouse,>50K
44,Bachelors,Male,Husband,Married-civ-spouse,>50K
25,Masters,Male,Not-in-family,Never-married,<=50K
38,HS-grad,Male,Unmarried,Never-married,<=50K
34,Assoc-acdm,Female,Unmarried,Divorced,<=50K
50,HS-grad,Male,Husband,Married-civ-spouse,>50K
46,Some-college,Male,Husband,Married-civ-spouse,>50K
20,5th-6th,Male,Unmarried,Never-married,<=50K
47,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
46,Doctorate,Male,Husband,Married-civ-spouse,>50K
34,Assoc-acdm,Male,Not-in-family,Divorced,<=50K
61,HS-grad,Male,Husband,Married-civ-spouse,<=50K
55,Some-college,Female,Not-in-family,Divorced,<=50K
36,HS-grad,Male,Not-in-family,Never-married,<=50K
28,Some-college,Female,Not-in-family,Never-married,>50K
22,HS-grad,Male,Not-in-family,Never-married,<=50K
34,Some-college,Female,Own-child,Never-married,<=50K
33,Some-college,Male,Not-in-family,Never-married,<=50K
27,HS-grad,Female,Own-child,Never-married,<=50K
43,Masters,Male,Husband,Married-civ-spouse,<=50K
55,10th,Male,Husband,Married-civ-spouse,>50K
39,10th,Female,Not-in-family,Married-spouse-absent,<=50K
20,Some-college,Male,Own-child,Never-married,<=50K
38,HS-grad,Male,Not-in-family,Never-married,<=50K
30,Some-college,Male,Not-in-family,Never-married,<=50K
21,11th,Male,Own-child,Never-married,<=50K
60,HS-grad,Male,Husband,Married-civ-spouse,<=50K
43,Some-college,Male,Not-in-family,Never-married,<=50K
36,HS-grad,Male,Husband,Married-civ-spouse,>50K
23,Some-college,Female,Unmarried,Never-married,<=50K
57,Some-college,Male,Husband,Married-civ-spouse,>50K
25,HS-grad,Male,Other-relative,Never-married,<=50K
38,HS-grad,Female,Unmarried,Divorced,<=50K
22,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23,5th-6th,Male,Not-in-family,Never-married,<=50K
61,HS-grad,Female,Not-in-family,Never-married,<=50K
28,Some-college,Male,Not-in-family,Divorced,<=50K
17,11th,Female,Own-child,Never-married,<=50K
21,Some-college,Female,Own-child,Never-married,<=50K
49,Masters,Male,Husband,Married-civ-spouse,<=50K
37,12th,Male,Own-child,Divorced,<=50K
23,Some-college,Female,Own-child,Never-married,<=50K
38,Some-college,Male,Husband,Married-civ-spouse,<=50K
34,Bachelors,Female,Wife,Married-civ-spouse,>50K
21,HS-grad,Female,Own-child,Never-married,<=50K
27,Some-college,Male,Husband,Married-civ-spouse,>50K
57,HS-grad,Male,Husband,Married-civ-spouse,>50K
22,HS-grad,Male,Own-child,Never-married,<=50K
20,Some-college,Female,Not-in-family,Never-married,<=50K
49,Some-college,Female,Wife,Married-civ-spouse,>50K
38,HS-grad,Male,Husband,Married-civ-spouse,<=50K
40,Bachelors,Male,Husband,Married-civ-spouse,<=50K
44,HS-grad,Male,Husband,Married-civ-spouse,<=50K
37,Some-college,Female,Wife,Married-civ-spouse,<=50K
57,Masters,Male,Not-in-family,Divorced,<=50K
56,7th-8th,Female,Own-child,Never-married,<=50K
41,Assoc-acdm,Male,Not-in-family,Divorced,<=50K
50,HS-grad,Male,Husband,Married-civ-spouse,<=50K
33,9th,Male,Not-in-family,Never-married,<=50K
29,Masters,Male,Husband,Married-civ-spouse,<=50K
28,Bachelors,Male,Husband,Married-civ-spouse,>50K
35,10th,Male,Husband,Married-civ-spouse,<=50K
36,HS-grad,Male,Unmarried,Divorced,<=50K
45,Doctorate,Female,Unmarried,Divorced,>50K
30,Assoc-acdm,Male,Own-child,Never-married,<=50K
35,HS-grad,Male,Husband,Married-civ-spouse,<=50K
27,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
22,HS-grad,Male,Not-in-family,Never-married,<=50K
24,Some-college,Male,Own-child,Never-married,<=50K
47,Bachelors,Male,Husband,Married-civ-spouse,>50K
47,Some-college,Male,Husband,Married-civ-spouse,>50K
18,11th,Female,Own-child,Never-married,<=50K
18,Some-college,Male,Own-child,Never-married,<=50K
31,HS-grad,Male,Not-in-family,Divorced,>50K
43,Masters,Female,Unmarried,Divorced,<=50K
45,HS-grad,Male,Husband,Married-civ-spouse,<=50K
39,HS-grad,Male,Husband,Married-civ-spouse,<=50K
30,Bachelors,Male,Not-in-family,Never-married,<=50K
22,Some-college,Female,Not-in-family,Never-married,<=50K
30,HS-grad,Male,Husband,Married-civ-spouse,<=50K
36,Doctorate,Male,Husband,Married-civ-spouse,>50K
20,Assoc-acdm,Male,Not-in-family,Never-married,<=50K
61,1st-4th,Male,Husband,Married-civ-spouse,<=50K
27,HS-grad,Male,Husband,Married-civ-spouse,<=50K
59,Some-college,Male,Husband,Married-civ-spouse,>50K
60,HS-grad,Male,Husband,Married-civ-spouse,<=50K
43,Bachelors,Female,Not-in-family,Divorced,<=50K
35,HS-grad,Male,Not-in-family,Divorced,<=50K
40,Bachelors,Male,Husband,Married-civ-spouse,>50K
20,11th,Male,Other-relative,Married-civ-spouse,<=50K
47,Masters,Male,Husband,Married-civ-spouse,<=50K
40,Assoc-acdm,Male,Not-in-family,Divorced,<=50K
20,HS-grad,Male,Own-child,Never-married,<=50K
75,Some-college,Male,Husband,Married-civ-spouse,<=50K
25,Some-college,Female,Own-child,Never-married,<=50K
47,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
29,Assoc-acdm,Female,Unmarried,Widowed,>50K
34,HS-grad,Male,Husband,Married-civ-spouse,<=50K
45,Bachelors,Female,Not-in-family,Separated,<=50K
23,Some-college,Male,Own-child,Never-married,<=50K
46,Assoc-acdm,Female,Unmarried,Widowed,<=50K
41,Some-college,Female,Not-in-family,Divorced,<=50K
29,Bachelors,Male,Husband,Married-civ-spouse,>50K
17,11th,Male,Own-child,Never-married,<=50K
39,9th,Male,Husband,Married-civ-spouse,<=50K
37,HS-grad,Female,Unmarried,Never-married,<=50K
34,HS-grad,Male,Husband,Married-civ-spouse,<=50K
20,HS-grad,Male,Not-in-family,Never-married,<=50K
18,HS-grad,Female,Own-child,Never-married,<=50K
52,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
42,Assoc-acdm,Female,Wife,Married-civ-spouse,<=50K
22,5th-6th,Male,Husband,Married-civ-spouse,<=50K
66,Some-college,Female,Not-in-family,Divorced,<=50K
35,HS-grad,Male,Husband,Married-civ-spouse,<=50K
40,Assoc-acdm,Male,Not-in-family,Never-married,>50K
21,HS-grad,Female,Unmarried,Divorced,<=50K
51,HS-grad,Male,Unmarried,Divorced,<=50K
34,10th,Male,Husband,Married-civ-spouse,<=50K
24,HS-grad,Male,Husband,Married-civ-spouse,<=50K
43,Bachelors,Female,Unmarried,Married-spouse-absent,<=50K
34,Bachelors,Female,Wife,Married-civ-spouse,>50K
42,Masters,Female,Unmarried,Never-married,<=50K
41,Assoc-voc,Male,Not-in-family,Never-married,<=50K
21,HS-grad,Female,Own-child,Never-married,<=50K
64,7th-8th,Male,Husband,Married-civ-spouse,<=50K
24,HS-grad,Female,Not-in-family,Never-married,<=50K
23,Some-college,Male,Own-child,Never-married,<=50K
29,HS-grad,Male,Husband,Married-civ-spouse,<=50K
44,HS-grad,Female,Unmarried,Divorced,<=50K
28,Bachelors,Male,Husband,Married-civ-spouse,<=50K
33,HS-grad,Male,Husband,Married-civ-spouse,>50K
35,Some-college,Male,Husband,Married-civ-spouse,<=50K
41,10th,Female,Not-in-family,Married-spouse-absent,<=50K
42,Bachelors,Male,Husband,Married-civ-spouse,>50K
51,Some-college,Male,Husband,Married-civ-spouse,>50K
32,11th,Female,Unmarried,Never-married,<=50K
37,HS-grad,Male,Own-child,Never-married,<=50K
18,11th,Female,Own-child,Never-married,<=50K
24,Assoc-voc,Female,Own-child,Never-married,<=50K
29,Some-college,Female,Unmarried,Divorced,<=50K
45,Some-college,Male,Husband,Married-civ-spouse,<=50K
52,Bachelors,Male,Husband,Married-civ-spouse,>50K
35,HS-grad,Female,Not-in-family,Never-married,<=50K
46,Bachelors,Female,Not-in-family,Divorced,<=50K
63,HS-grad,Male,Unmarried,Widowed,>50K
32,Bachelors,Female,Wife,Married-civ-spouse,>50K
24,HS-grad,Female,Own-child,Never-married,<=50K
72,Some-college,Male,Husband,Married-civ-spouse,<=50K
35,Some-college,Male,Unmarried,Never-married,<=50K
29,Bachelors,Female,Not-in-family,Never-married,<=50K
35,Bachelors,Male,Husband,Married-civ-spouse,>50K
70,10th,Male,Husband,Married-civ-spouse,<=50K
65,Bachelors,Male,Husband,Married-civ-spouse,>50K
36,HS-grad,Female,Not-in-family,Never-married,<=50K
53,HS-grad,Male,Husband,Married-civ-spouse,>50K
49,HS-grad,Male,Husband,Married-civ-spouse,<=50K
60,Prof-school,Male,Husband,Married-civ-spouse,>50K
18,11th,Male,Own-child,Never-married,<=50K
21,Some-college,Male,Own-child,Never-married,<=50K
42,10th,Male,Not-in-family,Never-married,<=50K
25,Masters,Female,Not-in-family,Never-married,<=50K
32,HS-grad,Male,Husband,Married-civ-spouse,<=50K
25,HS-grad,Male,Husband,Married-civ-spouse,<=50K
47,Bachelors,Male,Husband,Married-civ-spouse,>50K
30,Assoc-voc,Female,Not-in-family,Never-married,<=50K
21,Assoc-acdm,Female,Own-child,Never-married,<=50K
38,Bachelors,Male,Husband,Married-civ-spouse,<=50K
34,HS-grad,Male,Husband,Married-civ-spouse,<=50K
37,Assoc-acdm,Female,Not-in-family,Never-married,<=50K
56,HS-grad,Female,Wife,Married-civ-spouse,>50K
52,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
23,Bachelors,Male,Own-child,Never-married,<=50K
29,HS-grad,Male,Husband,Married-civ-spouse,<=50K
45,HS-grad,Male,Husband,Married-civ-spouse,>50K
23,Bachelors,Female,Not-in-family,Never-married,<=50K
45,Masters,Male,Husband,Married-civ-spouse,>50K
30,Bachelors,Male,Not-in-family,Never-married,<=50K
45,Bachelors,Male,Husband,Married-civ-spouse,<=50K
26,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23,Some-college,Male,Husband,Married-civ-spouse,<=50K
24,Some-college,Female,Own-child,Never-married,<=50K
43,Masters,Male,Unmarried,Widowed,>50K
42,HS-grad,Male,Unmarried,Divorced,<=50K
72,Some-college,Female,Not-in-family,Widowed,<=50K
21,Some-college,Female,Own-child,Never-married,<=50K
57,Bachelors,Male,Husband,Married-civ-spouse,>50K
24,Bachelors,Male,Husband,Married-civ-spouse,<=50K
27,HS-grad,Male,Husband,Married-civ-spouse,<=50K
54,HS-grad,Male,Husband,Married-civ-spouse,<=50K
42,HS-grad,Male,Husband,Married-civ-spouse,>50K
17,9th,Male,Own-child,Never-married,<=50K
48,Bachelors,Male,Husband,Married-civ-spouse,>50K
39,Bachelors,Female,Not-in-family,Divorced,<=50K
41,Bachelors,Male,Husband,Married-civ-spouse,>50K
50,7th-8th,Female,Wife,Married-civ-spouse,<=50K
57,HS-grad,Male,Not-in-family,Divorced,<=50K
44,Doctorate,Male,Husband,Married-civ-spouse,>50K
20,HS-grad,Female,Not-in-family,Never-married,<=50K
49,HS-grad,Male,Husband,Married-civ-spouse,<=50K
44,Assoc-acdm,Female,Unmarried,Never-married,<=50K
42,Assoc-voc,Male,Not-in-family,Never-married,<=50K
18,Some-college,Male,Own-child,Never-married,<=50K
18,12th,Male,Own-child,Never-married,<=50K
51,HS-grad,Female,Unmarried,Widowed,<=50K
28,Bachelors,Female,Not-in-family,Never-married,<=50K
39,Assoc-acdm,Female,Wife,Married-civ-spouse,>50K
25,HS-grad,Male,Husband,Married-civ-spouse,<=50K
41,Prof-school,Male,Husband,Married-civ-spouse,>50K
39,Some-college,Male,Husband,Married-civ-spouse,>50K
42,11th,Female,Unmarried,Separated,<=50K
33,HS-grad,Female,Not-in-family,Never-married,<=50K
63,10th,Male,Husband,Married-civ-spouse,<=50K
47,Some-college,Female,Unmarried,Divorced,>50K
27,Bachelors,Male,Husband,Married-civ-spouse,<=50K
39,Masters,Male,Husband,Married-civ-spouse,>50K
20,Some-college,Male,Own-child,Never-married,<=50K
49,HS-grad,Female,Not-in-family,Never-married,<=50K
70,HS-grad,Male,Husband,Married-civ-spouse,<=50K
46,HS-grad,Male,Husband,Married-civ-spouse,<=50K
47,HS-grad,Male,Husband,Married-civ-spouse,>50K
35,9th,Male,Not-in-family,Never-married,<=50K
24,HS-grad,Male,Not-in-family,Never-married,<=50K
22,Some-college,Male,Not-in-family,Never-married,<=50K
43,Bachelors,Female,Not-in-family,Divorced,<=50K
60,Masters,Male,Husband,Married-civ-spouse,>50K
53,11th,Male,Husband,Married-civ-spouse,>50K
47,Some-college,Female,Unmarried,Divorced,<=50K
34,Some-college,Male,Husband,Married-civ-spouse,<=50K
37,Assoc-voc,Male,Not-in-family,Never-married,<=50K
35,HS-grad,Male,Own-child,Never-married,<=50K
23,Some-college,Female,Not-in-family,Never-married,<=50K
27,HS-grad,Female,Own-child,Married-civ-spouse,<=50K
29,HS-grad,Male,Other-relative,Never-married,<=50K
23,Some-college,Male,Not-in-family,Never-married,<=50K
35,HS-grad,Female,Not-in-family,Divorced,<=50K
18,HS-grad,Female,Own-child,Never-married,<=50K
27,Bachelors,Female,Not-in-family,Never-married,<=50K
56,Some-college,Female,Not-in-family,Divorced,<=50K
40,HS-grad,Female,Not-in-family,Never-married,<=50K
31,Bachelors,Male,Husband,Married-civ-spouse,<=50K
18,Some-college,Male,Unmarried,Never-married,<=50K
25,Assoc-acdm,Female,Not-in-family,Never-married,<=50K
36,Some-college,Female,Unmarried,Never-married,<=50K
38,10th,Male,Not-in-family,Divorced,<=50K
52,HS-grad,Male,Not-in-family,Widowed,<=50K
23,HS-grad,Male,Unmarried,Never-married,<=50K
48,Some-college,Male,Husband,Married-civ-spouse,>50K
34,HS-grad,Female,Unmarried,Never-married,<=50K
46,HS-grad,Male,Husband,Married-civ-spouse,>50K
26,HS-grad,Male,Not-in-family,Married-spouse-absent,<=50K
47,HS-grad,Male,Husband,Married-civ-spouse,<=50K
21,Some-college,Female,Own-child,Never-married,<=50K
65,Bachelors,Male,Not-in-family,Divorced,<=50K
31,HS-grad,Male,Husband,Married-civ-spouse,<=50K
38,HS-grad,Female,Wife,Married-civ-spouse,>50K
68,HS-grad,Male,Husband,Married-civ-spouse,<=50K
26,Bachelors,Female,Other-relative,Never-married,<=50K
42,HS-grad,Male,Not-in-family,Divorced,<=50K
49,HS-grad,Male,Husband,Married-civ-spouse,>50K
42,Bachelors,Female,Wife,Married-civ-spouse,>50K
39,Masters,Male,Husband,Married-civ-spouse,>50K
31,9th,Male,Husband,Married-civ-spouse,<=50K
28,Bachelors,Male,Husband,Married-civ-spouse,<=50K
36,Bachelors,Female,Not-in-family,Divorced,<=50K
42,Some-college,Female,Wife,Married-civ-spouse,>50K
62,HS-grad,Male,Husband,Married-civ-spouse,<=50K
21,HS-grad,Male,Own-child,Never-married,<=50K
21,Some-college,Female,Own-child,Never-married,<=50K
60,HS-grad,Male,Husband,Married-civ-spouse,<=50K
22,Some-college,Female,Own-child,Never-married,<=50K
30,10th,Male,Husband,Married-civ-spouse,<=50K
64,HS-grad,Female,Not-in-family,Widowed,<=50K
28,Bachelors,Female,Wife,Married-civ-spouse,>50K
41,Assoc-acdm,Male,Husband,Married-civ-spouse,>50K
25,HS-grad,Male,Other-relative,Never-married,<=50K
27,HS-grad,Male,Husband,Married-civ-spouse,<=50K
40,Assoc-acdm,Male,Husband,Married-civ-spouse,<=50K
58,Some-college,Male,Husband,Married-civ-spouse,>50K
31,Prof-school,Female,Not-in-family,Never-married,<=50K
50,HS-grad,Female,Unmarried,Widowed,<=50K
27,HS-grad,Male,Unmarried,Separated,<=50K
31,HS-grad,Male,Own-child,Never-married,<=50K
50,Bachelors,Male,Husband,Married-civ-spouse,<=50K
